filename,predicted_rating
24_1_0_20170116222618238.jpg.chip.jpg,2.1624838654283796
24_1_0_20170116222857892.jpg.chip.jpg,1.2519211232590959
24_1_0_20170116225049260.jpg.chip.jpg,3.045325632885965
24_1_0_20170117120938226.jpg.chip.jpg,2.7844715759060943
24_1_0_20170117150414570.jpg.chip.jpg,2.2454124060312313
24_1_0_20170117150424339.jpg.chip.jpg,3.0533651300334665
24_1_0_20170117150538420.jpg.chip.jpg,2.556337473624634
24_1_0_20170117150813388.jpg.chip.jpg,4.224143302744661
24_1_0_20170117150815148.jpg.chip.jpg,2.904313193387818
24_1_0_20170117150817978.jpg.chip.jpg,3.068401650109284
24_1_0_20170117150848786.jpg.chip.jpg,2.62680951313915
24_1_0_20170117150853517.jpg.chip.jpg,2.404945180856298
24_1_0_20170117150858676.jpg.chip.jpg,3.681523772089406
24_1_0_20170117150909051.jpg.chip.jpg,3.0964180916038595
24_1_0_20170117150911661.jpg.chip.jpg,3.7497337926068743
24_1_0_20170117194613108.jpg.chip.jpg,3.397833714154352
24_1_0_20170117194653203.jpg.chip.jpg,2.6352246949736773
24_1_0_20170117194800876.jpg.chip.jpg,2.4172528809635407
24_1_0_20170117194955099.jpg.chip.jpg,3.3089911739402047
24_1_0_20170119170930694.jpg.chip.jpg,3.56786807593467
24_1_0_20170119171026777.jpg.chip.jpg,2.895986038649261
24_1_0_20170119211426377.jpg.chip.jpg,3.3994235371175385
25_1_0_20170103163054063.jpg.chip.jpg,1.883334311032964
25_1_0_20170103163218903.jpg.chip.jpg,1.572148753615523
25_1_0_20170103163718321.jpg.chip.jpg,1.633961560338109
25_1_0_20170103175619551.jpg.chip.jpg,1.7751071261447915
25_1_0_20170103175643807.jpg.chip.jpg,1.739077015218129
25_1_0_20170103180606727.jpg.chip.jpg,2.167011253595762
25_1_0_20170103180657288.jpg.chip.jpg,2.2660877473256287
25_1_0_20170103182309849.jpg.chip.jpg,1.8109466754888688
25_1_0_20170104022944286.jpg.chip.jpg,2.211675639062848
25_1_0_20170104023032454.jpg.chip.jpg,2.410771853467757
25_1_0_20170104165326705.jpg.chip.jpg,1.5452590363878913
25_1_0_20170105000610412.jpg.chip.jpg,2.8378384696066243
25_1_0_20170105000803577.jpg.chip.jpg,3.0942414095180157
25_1_0_20170105183547063.jpg.chip.jpg,2.3457884428086064
25_1_0_20170109132220552.jpg.chip.jpg,2.945675597320742
25_1_0_20170109213201198.jpg.chip.jpg,3.3658070188092335
25_1_0_20170109213232182.jpg.chip.jpg,3.1982526312996726
25_1_0_20170109214731480.jpg.chip.jpg,2.52552521017079
25_1_0_20170111182452788.jpg.chip.jpg,3.175897829677392
25_1_0_20170116003458183.jpg.chip.jpg,3.763801299381176
25_1_0_20170116003513392.jpg.chip.jpg,2.421437526845712
25_1_0_20170116165420657.jpg.chip.jpg,2.534960165793834
25_1_0_20170116165638421.jpg.chip.jpg,3.019703368744715
25_1_0_20170116201701430.jpg.chip.jpg,3.3214489801424163
25_1_0_20170116205342932.jpg.chip.jpg,3.1317875768632812
25_1_0_20170116211727465.jpg.chip.jpg,3.177029578314059
25_1_0_20170116211917463.jpg.chip.jpg,2.389183026104731
25_1_0_20170116220238281.jpg.chip.jpg,2.8517969361179643
25_1_0_20170116220813532.jpg.chip.jpg,2.077993089234331
25_1_0_20170116223848612.jpg.chip.jpg,2.499121749999861
25_1_0_20170116223859777.jpg.chip.jpg,3.2748975222511487
25_1_0_20170117134403373.jpg.chip.jpg,2.887155225058812
25_1_0_20170117134837758.jpg.chip.jpg,2.2259164576533785
25_1_0_20170117134947430.jpg.chip.jpg,3.9822795282947823
25_1_0_20170117140138784.jpg.chip.jpg,2.400763772029461
25_1_0_20170117140418545.jpg.chip.jpg,2.9767674217244795
25_1_0_20170117140624359.jpg.chip.jpg,2.925378294413117
25_1_0_20170117141331623.jpg.chip.jpg,2.6612756059379397
25_1_0_20170117141719089.jpg.chip.jpg,2.6499450640248194
25_1_0_20170117141726361.jpg.chip.jpg,3.091120543973441
25_1_0_20170117141803697.jpg.chip.jpg,2.377144958177622
25_1_0_20170117142737553.jpg.chip.jpg,3.4306380182060328
25_1_0_20170117142757162.jpg.chip.jpg,3.1278607188409513
25_1_0_20170117142901203.jpg.chip.jpg,2.9428961631390114
25_1_0_20170117143830737.jpg.chip.jpg,3.034056070458519
25_1_0_20170117143909681.jpg.chip.jpg,3.562952424997614
25_1_0_20170117143916425.jpg.chip.jpg,2.926034020193876
25_1_0_20170117143946804.jpg.chip.jpg,3.0887341212031494
25_1_0_20170117145120563.jpg.chip.jpg,3.559255904646887
25_1_0_20170117151946851.jpg.chip.jpg,2.529928569136489
25_1_0_20170117152023187.jpg.chip.jpg,3.352897670312914
25_1_0_20170117152038451.jpg.chip.jpg,3.3080287049702575
25_1_0_20170117152041619.jpg.chip.jpg,3.0953352921523565
25_1_0_20170117182558966.jpg.chip.jpg,3.1313618830655
25_1_0_20170117191541627.jpg.chip.jpg,2.988057805847662
25_1_0_20170117195319237.jpg.chip.jpg,3.031727121959924
25_1_0_20170117195321747.jpg.chip.jpg,2.604591076619478
25_1_0_20170117195324293.jpg.chip.jpg,2.69157224876186
25_1_0_20170117195346437.jpg.chip.jpg,3.2189107430452593
25_1_0_20170117195358981.jpg.chip.jpg,2.265510146839476
25_1_0_20170117203811656.jpg.chip.jpg,3.114205838448527
25_1_0_20170117204147750.jpg.chip.jpg,3.974135379348381
25_1_0_20170119163307644.jpg.chip.jpg,2.763164745111073
26_1_0_20170103180530224.jpg.chip.jpg,2.2579390567758875
26_1_0_20170103180546928.jpg.chip.jpg,1.66172777838612
26_1_0_20170103180649464.jpg.chip.jpg,2.1552027536580836
26_1_0_20170103180946896.jpg.chip.jpg,2.6415139715659053
26_1_0_20170103181326336.jpg.chip.jpg,2.922467368494067
26_1_0_20170103181852617.jpg.chip.jpg,1.5650086690527756
26_1_0_20170103181926881.jpg.chip.jpg,3.5706794649915676
26_1_0_20170103181940954.jpg.chip.jpg,2.535119633412114
26_1_0_20170103181948785.jpg.chip.jpg,2.1125803725611756
26_1_0_20170103213110260.jpg.chip.jpg,2.5877493782474237
26_1_0_20170103234817732.jpg.chip.jpg,2.7891040844114348
26_1_0_20170103235707476.jpg.chip.jpg,2.513519277592823
26_1_0_20170104021254429.jpg.chip.jpg,3.5125001211180926
26_1_0_20170104021504132.jpg.chip.jpg,3.5626559010213636
26_1_0_20170104021534429.jpg.chip.jpg,2.8827292552518995
26_1_0_20170104022424245.jpg.chip.jpg,3.4020340784465475
26_1_0_20170104165749289.jpg.chip.jpg,1.994999824067177
26_1_0_20170104235427939.jpg.chip.jpg,3.4474484528342817
26_1_0_20170105002839534.jpg.chip.jpg,2.9848617770591215
26_1_0_20170105163517523.jpg.chip.jpg,2.4141474422456404
26_1_0_20170105183644799.jpg.chip.jpg,3.0911108384378525
26_1_0_20170109002602686.jpg.chip.jpg,1.8516053473474225
26_1_0_20170109132910372.jpg.chip.jpg,3.015542532197447
26_1_0_20170109134235854.jpg.chip.jpg,2.339423079178062
26_1_0_20170109141214949.jpg.chip.jpg,2.364963708210065
26_1_0_20170110173815028.jpg.chip.jpg,2.013677974480339
26_1_0_20170111182452795.jpg.chip.jpg,3.36802350941291
26_1_0_20170113012122280.jpg.chip.jpg,3.0742207623412305
26_1_0_20170113180707130.jpg.chip.jpg,2.6856976065337164
26_1_0_20170116153823864.jpg.chip.jpg,2.402526798909614
26_1_0_20170116184526152.jpg.chip.jpg,3.36884177118447
26_1_0_20170116184549800.jpg.chip.jpg,3.2177500760973805
26_1_0_20170116184725493.jpg.chip.jpg,3.0967828122509293
26_1_0_20170116192554607.jpg.chip.jpg,2.9839719138558722
26_1_0_20170116220831323.jpg.chip.jpg,2.597785323387465
26_1_0_20170116220842573.jpg.chip.jpg,2.2805402388029634
26_1_0_20170116232337954.jpg.chip.jpg,2.341052977547373
26_1_0_20170116232424535.jpg.chip.jpg,1.8515235009041149
26_1_0_20170116235045805.jpg.chip.jpg,3.0804979136350616
26_1_0_20170116235853558.jpg.chip.jpg,1.6914092987796416
26_1_0_20170117001335885.jpg.chip.jpg,2.1747922228475742
26_1_0_20170117003136628.jpg.chip.jpg,3.9815624691864757
26_1_0_20170117003208726.jpg.chip.jpg,2.9314397127115615
26_1_0_20170117003226902.jpg.chip.jpg,2.5552453588663417
26_1_0_20170117003240286.jpg.chip.jpg,3.8217851736181716
26_1_0_20170117003314278.jpg.chip.jpg,2.480125698162896
26_1_0_20170117005855768.jpg.chip.jpg,1.9789128115633219
26_1_0_20170117005859409.jpg.chip.jpg,2.9706936625970757
26_1_0_20170117091659319.jpg.chip.jpg,1.827834572815434
26_1_0_20170117091743194.jpg.chip.jpg,2.3739493161699943
26_1_0_20170117091820820.jpg.chip.jpg,1.3760442676167404
26_1_0_20170117103606667.jpg.chip.jpg,2.78171109009779
26_1_0_20170117105735230.jpg.chip.jpg,3.1528930715805816
26_1_0_20170117152808211.jpg.chip.jpg,2.498151386862792
26_1_0_20170117153205725.jpg.chip.jpg,2.9107052392125268
26_1_0_20170117153211341.jpg.chip.jpg,1.7646157195045475
26_1_0_20170117171130618.jpg.chip.jpg,3.0128064733727427
26_1_0_20170117173257366.jpg.chip.jpg,3.161931271051159
26_1_0_20170117173557316.jpg.chip.jpg,1.8498819873367078
26_1_0_20170117173613245.jpg.chip.jpg,2.505144620500154
26_1_0_20170117173639429.jpg.chip.jpg,2.224041265480857
26_1_0_20170117173648397.jpg.chip.jpg,2.609452485613907
26_1_0_20170117174144110.jpg.chip.jpg,3.8065996946080576
26_1_0_20170117174358903.jpg.chip.jpg,3.0436923840255554
26_1_0_20170117174638343.jpg.chip.jpg,2.1820561681304613
26_1_0_20170117174641318.jpg.chip.jpg,2.9359010978146554
26_1_0_20170117174852519.jpg.chip.jpg,2.51281649756666
26_1_0_20170117174903560.jpg.chip.jpg,3.3781417830957827
26_1_0_20170117174906552.jpg.chip.jpg,3.4285261370621463
26_1_0_20170117174933551.jpg.chip.jpg,3.096552876318999
26_1_0_20170117174948312.jpg.chip.jpg,2.5217388385706894
26_1_0_20170117175227641.jpg.chip.jpg,3.683742130438489
26_1_0_20170117175240971.jpg.chip.jpg,2.9064400476050745
26_1_0_20170117175313606.jpg.chip.jpg,2.6515445622756935
26_1_0_20170117175315496.jpg.chip.jpg,2.7303816556507834
26_1_0_20170117175343265.jpg.chip.jpg,3.647833052753122
26_1_0_20170117175344913.jpg.chip.jpg,2.9017506639170354
26_1_0_20170117191528652.jpg.chip.jpg,3.423139551436733
26_1_0_20170117200248981.jpg.chip.jpg,2.5540630874467745
26_1_0_20170117200604086.jpg.chip.jpg,2.0783135228504404
26_1_0_20170117200909070.jpg.chip.jpg,3.1443432648674996
26_1_0_20170117201135295.jpg.chip.jpg,2.654107896746393
26_1_0_20170117201449668.jpg.chip.jpg,3.1138903299580662
26_1_0_20170117201629485.jpg.chip.jpg,3.8181008439461985
26_1_0_20170117201814973.jpg.chip.jpg,2.854100299488875
26_1_0_20170117201904253.jpg.chip.jpg,3.2003370474846435
26_1_0_20170117201918694.jpg.chip.jpg,2.6474137844765795
26_1_0_20170117201924879.jpg.chip.jpg,2.228029475324646
26_1_0_20170117201947511.jpg.chip.jpg,2.4332498815556205
27_1_0_20170103163215342.jpg.chip.jpg,1.8375062535078863
27_1_0_20170103175534240.jpg.chip.jpg,2.2360422200568064
27_1_0_20170103180241879.jpg.chip.jpg,2.087592865655038
27_1_0_20170103180510792.jpg.chip.jpg,1.8455906181999815
27_1_0_20170103180554504.jpg.chip.jpg,1.9503036874197401
27_1_0_20170103181541352.jpg.chip.jpg,2.6730650722353704
27_1_0_20170103182159657.jpg.chip.jpg,2.9938016807757855
27_1_0_20170103182501706.jpg.chip.jpg,2.8686302200244382
27_1_0_20170103183523123.jpg.chip.jpg,2.4653567402662624
27_1_0_20170103223625383.jpg.chip.jpg,3.652053531183104
27_1_0_20170105000743720.jpg.chip.jpg,2.6454884639054983
27_1_0_20170105183347327.jpg.chip.jpg,1.7759941043410936
27_1_0_20170109002819172.jpg.chip.jpg,2.4778952714241615
27_1_0_20170109132133665.jpg.chip.jpg,3.4032741331856387
27_1_0_20170111182452802.jpg.chip.jpg,3.5926057472244963
27_1_0_20170113001007203.jpg.chip.jpg,2.967631097136057
27_1_0_20170113180930981.jpg.chip.jpg,2.577090557508471
27_1_0_20170114030815179.jpg.chip.jpg,2.030380980336009
27_1_0_20170116171141861.jpg.chip.jpg,3.796405867405248
27_1_0_20170116171624008.jpg.chip.jpg,3.3070877849158946
27_1_0_20170116201204900.jpg.chip.jpg,1.6788460142212291
27_1_0_20170116205640528.jpg.chip.jpg,2.547167059987924
27_1_0_20170116205911682.jpg.chip.jpg,1.4545769465868303
27_1_0_20170116220503099.jpg.chip.jpg,2.199930832999848
27_1_0_20170116221800786.jpg.chip.jpg,2.4504055973178076
27_1_0_20170116221836595.jpg.chip.jpg,2.770487351554102
27_1_0_20170117120618507.jpg.chip.jpg,1.978674541364985
27_1_0_20170117120646100.jpg.chip.jpg,3.7716805054598
27_1_0_20170117120648293.jpg.chip.jpg,3.9096856497794183
27_1_0_20170117120650933.jpg.chip.jpg,3.202741714900305
27_1_0_20170117142744825.jpg.chip.jpg,3.485890355039048
27_1_0_20170117144358667.jpg.chip.jpg,2.8621526864527205
27_1_0_20170117144846034.jpg.chip.jpg,3.558142700642518
27_1_0_20170117150919860.jpg.chip.jpg,2.965007472305463
27_1_0_20170117150925811.jpg.chip.jpg,2.8900587533433715
27_1_0_20170117175942220.jpg.chip.jpg,3.0555792984165926
27_1_0_20170117175951091.jpg.chip.jpg,3.3278325839856193
27_1_0_20170117180028028.jpg.chip.jpg,2.872440560256318
27_1_0_20170117202238951.jpg.chip.jpg,2.8873363004662664
27_1_0_20170119155531065.jpg.chip.jpg,2.2572401408733818
27_1_0_20170119194402442.jpg.chip.jpg,3.38964668794941
