filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48
24_1_0_20170104022030117.jpg.chip.jpg,2009.932668875729,3285.6850345040266,-2465.429117084509,2300.509987237908,-609.7555425112668,-154.89930097241924,-57.21549013340789,82.1660547040292,1122.967092059708,-180.6014252386642,496.88145072529727,-232.09032725399123,-94.49812689718054,63.92717391883519,-677.8885993804699,462.81592008823645,-423.47419756218466,-267.79298271620854,46.66673207063587,-13.354960653295374,-188.8297065506308,394.85039839402805,-320.5431865738578,-925.6688374372255,87.3446555792169,-102.04380107220665,-612.6930311065898,-170.02889037012744,348.621376355596,-153.09496245381789,-271.6214209648688,315.3174348546039,-142.4755543174876,266.4645298976664,-134.6928243989225,-372.8844051015832,801.1079297325559,-142.81617028234294,-467.65129812770004,-81.15660304628763,-104.98849042230091,-437.3040860418733,-110.37245473204479,573.2246868589206,162.10002064837678,-147.09244805634782,62.426028512760325,49.32188492306489
24_1_0_20170104022714148.jpg.chip.jpg,-4704.550605624013,399.4370982257021,1975.2389427438932,643.2167263614838,1396.3615552013869,-1484.0480964281894,2478.9473948612363,287.6170874280965,-1218.7114681232474,2043.1621890105546,556.9361483042983,1239.3606925310394,582.4726212945129,281.8529953440177,1568.3223236342396,-870.4982848718251,-559.1145409709394,595.7717852129643,-359.42727983886317,-278.4891191718337,91.43004490271336,-240.53207483502035,-227.1351303769486,-578.4359007461916,-94.9398753730357,-566.2071178925967,667.9366699486843,1295.2701368727992,-154.79292017299622,-891.6209046251209,-411.5832435551111,1111.1890609238499,-368.23216152199853,-83.3069854898255,29.95055048161122,34.950727445375314,-271.5167139061008,-10.761025531174287,-65.15892430611234,-242.36499085393191,-52.92103268310101,-375.0642245061204,-180.75664221873586,121.28205600864447,97.7790386811733,-370.9627631962146,-51.51257332365467,-883.6025403359317
24_1_0_20170104022800709.jpg.chip.jpg,-4369.528276429157,-725.0202955751075,-615.1162472557361,688.9538717738684,-1662.7713896129555,-1083.3281024013233,77.71157527537048,2026.8144400066915,3283.9280903068975,-2201.423325201692,448.02827635347575,990.046975550839,192.60683305159574,134.42626104228682,-114.68033986650849,1432.9701275552163,618.0188170571731,75.26187117168114,-281.1704369380967,948.800949811856,-596.9252435188608,200.18013148317175,-872.1649708249327,716.9822441374902,386.96153431325604,-1929.9151295674922,58.85799541085984,52.29040062938876,-1092.5535594272428,566.8029873834081,238.76489699341425,-734.0406179589723,49.496623483133504,764.792263016018,79.56405116367804,-1188.1615376908203,-23.735330200214623,-217.69451354402045,878.155876448945,-363.46515443685183,-410.1208580733311,163.90711876506728,-522.8912986268379,-550.5066603691884,499.27349244359567,409.8618009339895,33.89790291621264,355.05886890757495
24_1_0_20170104234820025.jpg.chip.jpg,-2555.7259160181584,3456.8173714317704,1357.7565199972703,685.9659400301837,748.5445688367557,721.8117068705818,561.9253673088821,455.5523275643955,189.05309788600647,540.769994919829,979.1835371897818,444.61797115524985,-854.713326443699,1645.4516527137525,1449.6848830634783,882.479951099953,160.922541090829,-88.93454908193975,-59.512396569354536,838.3604080944822,-245.1174293918117,890.522445526206,100.62644755295797,-305.4188443157775,221.8496460684157,35.93853463944166,82.48387007240798,-738.4544181420749,910.9754772072228,307.5436968573619,-415.4816986055123,-697.4263320589869,322.45026175005205,30.337362211180604,100.71646837828258,-310.4898863775965,106.8633490041032,706.8881162028822,-944.0303475085834,-38.44323738486634,306.44037619181717,220.86204840039252,-103.2357694055868,-180.79595982721753,-802.0983298553033,-308.2889795327518,141.74612297517322,-254.95864888670184
24_1_0_20170105000615467.jpg.chip.jpg,3248.7904204470096,1917.976917896495,3330.097350623926,-370.0488966159346,-146.5958525659936,-324.36150503012476,236.08568872705018,132.07128366931443,-364.04717618652126,1582.7608844907593,-158.86210308250054,1564.9443437940984,-11.30270744696131,1279.2625862861855,302.68013503796834,-144.02864174540846,87.00734818694004,-946.433071769931,-336.8490291618662,609.250883301516,-233.11235119828493,321.81495959899144,265.1881748497143,551.6931752635198,523.4422306412021,-1054.8811745641174,406.9017589579892,538.2259616997845,1374.5575539914673,-257.6211518061888,-855.5800154158638,326.3265650969591,1073.551229733064,482.06653509046055,-737.263358685461,493.0093528502936,-145.0860506140665,-38.42151239839339,298.02538938045785,-623.8354935099413,-183.77911228708737,235.4777000994506,-325.47958302396444,-102.47391330100741,-735.7105069148563,550.2973663782486,686.6378307212765,25.79279958406789
24_1_0_20170105003235308.jpg.chip.jpg,-3928.4188480835705,4370.311510509841,3423.6042715906333,-1213.076636933183,-3957.49220500513,-3375.559314080973,-507.8063948514955,285.86175659200813,354.1843160734515,-2889.188103360501,-1345.0926373485734,-256.35086673566775,2397.0237829069947,-357.6535636271242,433.5206510110761,-812.2964394910412,-1280.9436923209498,751.5249549230973,320.4268299627673,-990.9934645641493,-66.48618627754044,697.6663924833149,-434.22811342576443,486.40940105722905,1191.6173004721468,-215.1010053402912,766.8600335911294,1325.9915369955943,-130.02639570067626,857.6091251071449,-596.5913495333654,652.7740348310911,1114.6642433642676,-326.7937211666307,-933.1970346301094,-948.1635182739594,616.5158292965878,-555.4727173399535,145.95707535017664,768.7217031749888,-88.52974391274955,-62.26342180781902,509.8504225600612,-356.91469749276325,81.91265979604609,-446.9480683509125,25.58536448342337,-125.8379661790581
24_1_0_20170105162704533.jpg.chip.jpg,-2091.928633332619,-423.164110423076,-2305.815157240448,2345.1107207182827,786.5416788965614,1997.5573196479456,-835.6673090919666,793.1203204738679,511.26734062308924,-819.6210978129802,409.8292438381388,693.8007134822872,377.34145188309896,533.734053250074,299.3351444984733,621.4780028905911,820.4265925916952,421.98218285077695,393.5459956840824,-453.4875450012675,539.9794295664963,-82.50570559956314,482.23199620432194,3.6996146378365706,239.33083318510916,1142.1602909658418,-64.98411395015029,-279.6157865602768,112.2872626054661,477.52356588689446,-239.26000945752236,-117.77179985785115,506.6445754190832,-514.6238966161218,-717.9221771101151,174.98511409929523,654.1865238736901,-294.5981431813442,27.705023409954467,317.89203148276073,24.62438760082531,663.2318829266322,-221.87245543388383,-90.45934876980508,-61.57471329930288,110.48866108964323,182.86493277874533,213.2110897035264
24_1_0_20170105183445456.jpg.chip.jpg,-1435.6846853562706,-3235.2340660065556,-8613.44402236837,4058.5837909738143,-3208.096895827173,-1954.6951359061404,-1732.852822280578,-945.1756373346456,1037.981152269351,-1120.7049187362238,721.0619016842754,1639.0484949069037,-544.2385809352745,1116.8395808032726,-438.6667713467354,1367.2398262562613,1322.1076994685875,-7.216076536654354,-1918.6905958585053,399.09788306601985,727.2493277768822,-221.78823728109865,588.0013163437894,-130.56606133924794,-699.2912191068441,910.7265342845346,489.6764230315468,-83.20979487362594,705.1673089902953,-330.2961333402526,-190.9844872372583,250.43410665118103,-589.0273783805704,-533.9494162229776,-216.93555072099758,-448.4564001298838,-30.538030893818345,912.2855444584603,582.7256513300149,6.687638242277895,-305.1604592778292,-375.09717228783586,114.20743637869717,639.8094325467249,271.1771857321337,-458.42856116289215,-149.13289080465893,-102.43242869046443
24_1_0_20170105183618095.jpg.chip.jpg,5608.163500727094,-1042.6029169586984,577.9588198474627,3248.3174406318467,230.22626202446483,593.0699553400876,-2153.972450954912,725.2335772065021,1511.0890836953645,-1259.8575701215377,-450.8421617984005,-103.86125176163615,-1870.3597505418015,-1398.579894062907,1161.2037999457705,697.8761463096887,74.67472735527188,1755.28684556426,-806.4573996216494,-85.98628906336401,866.1729416117723,577.7911838816809,-335.1078092159213,95.83657688169977,-877.4862100958309,-1211.3061056651677,-711.4158193078312,-512.9808212710687,-660.843794971592,-167.2714269839507,111.01523260669593,601.8989834491958,902.5591858090531,190.09595274300764,648.0723318989711,270.0526122159567,251.4596845460705,18.75137681898269,48.728017015476084,-458.5981940199523,-219.36761926665196,183.9319718471308,-200.33104031161082,109.93983531928285,-0.4654139722516927,-181.8214551902064,216.68866121650603,17.792752304790284
24_1_0_20170105183641479.jpg.chip.jpg,4742.813694369892,7792.682312984932,1726.5050807012315,-3061.793663077233,1048.8767813468517,-53.228732402755085,-83.53843412624119,962.0999364451748,865.0417119686676,-77.18775648984007,208.64075745600042,173.32263755507907,750.0854758833309,-307.6567644253204,-1774.2466587736133,1083.9506801701123,-470.6509617527742,-724.967820470519,1249.5429511199902,-317.24273218078156,205.49692857035157,-885.5015524456716,127.15708265720527,287.2918065299917,20.409477725959082,-959.2573350621777,161.68475482484527,134.45423278693843,-1169.6547846928322,-322.93180125195175,838.543304537423,297.9095468708078,-852.0775909644673,574.9622732608474,94.70156173143222,4.255291972678921,87.85374734463865,31.700067218252705,-502.99713983755976,-306.70551824451223,-330.7207375531469,-98.65728885823299,222.4361388597207,137.20028001277868,211.62332849319847,-669.6398293922064,457.7531586030066,-352.82847446586305
24_1_0_20170105183749799.jpg.chip.jpg,-1275.1010166963297,4323.8659556425555,618.6268550850452,5164.648688443522,-1440.2804781953696,1457.9718680192927,-1980.3220184009347,-2724.0978734635305,1984.0563212457178,804.9713097887022,1314.2009718294746,-311.6766126874229,1766.1751012110303,1770.3580854095537,-916.5147262283152,-903.331383704236,1292.7182756221903,226.9772162633404,-346.24206541691393,107.49566907077565,1397.1063804945115,-104.68831219254787,202.38988560927984,-675.175321491535,-238.87288515135322,1059.0318659462189,-168.42248740029285,26.707490981093894,18.442123268018694,1206.3854623498532,-111.9693999069909,-283.6468770159111,365.4436724557124,470.3842991562601,251.0748176316497,-757.0553822356752,279.58411290743334,527.406784413973,719.7718933639858,486.42610034442976,454.41981799175716,-206.94161667744166,-283.6341804615293,-312.8831736506039,-374.213532551505,72.20248936951128,245.15330006731466,189.78697275518078
24_1_0_20170105183859832.jpg.chip.jpg,-1780.5154571155706,-271.4041567377951,1725.5220857422735,2205.0980672941696,1678.4135163302276,1020.0895838888889,796.565447010523,-449.3909554984544,-268.9359798625521,-1589.6893319018563,-477.3381076547577,-379.27604014347287,-431.92359659123696,283.1142535148567,256.0625411712865,694.8614739072934,1062.174392281966,354.7253383105209,970.2132788376961,94.75792276108658,308.72775546661137,-63.89219235606696,-612.7147874943769,159.8393927986448,-363.6308665736498,223.25290191193105,1121.0677615517939,-290.3631230881812,-64.04665258544087,248.88169682001774,-7.111628056564922,-680.2300004233954,-147.165805954045,-4.825542490878473,-520.9300742529426,834.3058633384157,410.03961664664376,-83.0834257353517,377.771129111397,195.5977361172138,-405.53323782477094,198.97266521483618,-211.72751102011327,365.496597355888,-811.7987365541205,271.62809961194927,-108.86220831752354,180.97997071620048
24_1_0_20170108225915369.jpg.chip.jpg,-2382.0416741108525,-2140.1438054510195,-2840.920805116013,859.142822307117,645.9707885257875,3768.8420849640606,1624.576573939131,-572.0912127572709,50.07195338517124,-418.15819642021467,-558.208532494388,405.0184659847177,774.4033538781501,880.0885435155113,-151.19193604503525,20.12915928493555,50.9011714697635,-355.0429163573474,-589.9111324363816,227.8721472477762,-235.38746455110447,-1248.664253554015,47.079016344511196,441.9390500099668,-67.09454856540296,968.3838018760036,923.1733503380872,389.2083595679228,-490.5194279717515,-277.21271244062586,230.74139922673308,-244.3091526211157,736.05599659314,-537.4780709779238,22.341788619202486,422.6711745594831,65.8803473403903,-349.64361211930566,-85.14893499467335,101.00639801353663,329.2409560976822,133.56996032975343,-463.8187690337671,-187.56838896722695,123.0986034622739,-24.920955777417355,5.524347403448935,594.632699319044
24_1_0_20170109132509565.jpg.chip.jpg,6533.772121266249,-408.0647604697645,-5333.609148822533,-1953.9081920958768,-1274.7469707733126,25.88792907972174,704.020132266513,2034.7859998977683,-1137.7763861764865,663.4809393786487,-902.8234120480206,-1171.7386817775384,-1077.6343493806437,896.3431562882087,30.24128605423512,112.3583050086921,443.58963462454744,-1056.2297890107213,625.4152662540788,106.99806805748278,-607.5199727363463,-261.4946756784603,257.06113614015425,-299.9018170140871,278.2758483605509,13.148693358638765,452.9710253882997,486.6137451538525,-8.118132955631687,-134.78357047072834,469.19097292319543,242.81859355501228,-199.8320347415785,-4.3636586090739105,247.90642486708154,-224.4101093236811,22.083722390069262,-179.5294575735476,702.5851093635771,159.96840151772577,-307.17812219631213,-227.97254061634288,-41.37686661426776,259.2785454733755,102.11139028392772,178.35568198626046,-579.885806723943,-29.1092679897221
24_1_0_20170111182452767.jpg.chip.jpg,-3582.581083172937,-3777.774683332244,-1989.204451491561,-146.40500952871363,-218.9827859947949,-83.65431551201134,739.9754898894436,674.9522803160834,117.20393531000303,811.5879131458448,-418.0596530041206,-2.9778176080404846,1047.2520938502892,79.73544004308957,-283.4419520987871,-956.500284376186,-362.53121346764414,-745.1604676938659,612.4674156570177,1326.342637601802,615.5052977321285,116.54008713086985,247.4149673977106,380.0682337212152,632.4283652838586,192.67831594989386,-45.36460921106294,-449.59397161771733,211.5846173433951,-358.4400936188333,746.7837429862487,228.93682297937184,-1033.0307197148984,-105.38602848358555,-584.9155567230189,-264.42148177636363,251.73270707785466,-329.93005647373155,50.27131666879476,-270.25879023097133,373.574173157441,-307.72532432835993,-249.0250496303733,282.26446655574347,45.96385210839111,-797.1757873218047,477.3442754080091,22.726282962824893
24_1_0_20170111182452774.jpg.chip.jpg,1444.0946406552248,1448.1884319850383,279.9147985145199,2786.8062157449476,1971.4189458938886,1483.3636826774832,-857.512036981146,640.3861969428441,-1171.9537150825483,1236.010947025875,815.7015440080847,-103.02107693208684,1109.3971756240378,-331.17333254285825,562.1835038166532,607.8712953566971,-90.86078257706035,-256.30005372033366,216.11501177794997,721.9629333803973,-408.10033784592895,677.6054164221373,-514.8923750212316,437.4324996658689,448.1970538872363,15.281120822521991,-15.242852273201018,156.87597443188952,-584.2326051261878,308.7504293527779,-202.55211454332098,-617.4414056386249,-226.34979476402307,-180.83773245606304,173.6602091781802,-250.0985944331487,-88.28015199693533,-82.0163945565086,-608.1143119590577,107.18448852402996,280.946194711975,247.91446675168208,344.61808659216723,273.225079682917,25.681743379784493,50.48404725613145,-258.54466251571256,-225.10183163510632
24_1_0_20170112204907819.jpg.chip.jpg,-6168.22018871684,324.840467649146,-6007.432732813911,-3785.349773174048,2260.4124134519616,-555.8303229012439,-1799.3055661934986,-1733.2174886720052,831.8769137228853,175.86982424559483,-809.3131113198461,446.37928342410805,-622.1788102563256,-1641.0145496681148,394.6480538325544,-194.35806036529146,-671.753350538561,376.56542225424636,1295.591526374464,-614.615845197474,-89.85978895332484,-258.1882933272878,-687.9695952314576,-258.3659985087283,-179.6515981470513,-193.65433757213287,43.03632417720644,-1146.3998670639241,1217.2807806420299,-202.26292701003368,-124.82476350104979,-662.7882398308138,-396.4918817974095,-490.1023289908694,44.8713554310742,817.352290377813,342.1276909114873,-1072.132046966056,368.1114768583908,-201.8103614826738,394.40627594745825,-790.4489125178003,-395.6712085313593,179.00520469385413,-466.9223524315111,-108.35905131010358,-383.04927817840655,203.1994731932653
24_1_0_20170112234608449.jpg.chip.jpg,228.629727125014,-3514.6121982004997,-302.39070470216603,-4045.66854608619,1216.3110865654062,-453.9472183688493,-2136.923996125528,-4468.514356084291,1039.3161999000217,130.34100862714917,-881.5667902834825,-412.38550379994894,2366.920377099666,84.99911608740295,2677.1773162534682,2966.7233774522674,-1623.2377607741348,1264.0994488827791,335.4233816395954,-950.1179801273568,383.5699796266795,-310.33666440445546,86.27357029334858,-605.0449246250126,-702.8808301821833,1255.2305712982825,62.26852445656249,-1696.3698741937399,-494.00812473170174,131.48817465855785,266.5005461334428,1150.5846489691842,-2627.9574820017565,48.796250343704294,558.0552836714978,-372.5382402121702,1113.0189376812973,790.051279384464,-1619.057555125172,-363.9894918846272,-213.7783288479659,857.5758740100774,1288.8867193335507,-719.5022312877746,-781.8587534312977,943.3922420329011,806.595643385937,714.8055523529316
24_1_0_20170112234658946.jpg.chip.jpg,-6457.434724905027,4187.36711149253,-460.3049777096738,363.0040676490875,-2121.925585143574,159.03054383131453,1398.661727177728,-2028.8216131180498,215.23567488182928,-3240.0731623040565,-3492.1238685439694,-550.9798731913869,32.491905538094585,479.28872826862926,727.9541646707862,-961.5629104356294,-49.21315976094126,-1380.438247994518,298.7383764396781,-54.875509282627554,1401.9572371335014,629.6928659289889,-1070.5793042397256,121.83967395876047,-1336.0686855002004,-995.4523956013452,48.0839893195983,-684.2874013395176,590.1497485076163,951.2019917817082,240.09055172778938,-462.21349603651606,248.07230097310563,-138.86823889345226,37.388721154454416,157.21453022408778,-170.38860607835957,-833.3975873171349,460.40786425196933,915.0150002578089,-336.86792181755874,486.8145749732695,7.838990598860665,-196.35813346695798,798.8461115982709,48.851629062289796,119.359599857818,541.6032518994913
24_1_0_20170116000527997.jpg.chip.jpg,-11312.317765393556,4716.600862476866,-7377.549524421932,1168.844961435997,1801.9219710575146,-928.648711985678,1592.7883325765304,1303.3496157051893,-465.3211650825691,-283.6009867084635,-1078.607140369199,519.9369926807977,830.2447915068612,244.7791411130661,-1298.0404697788626,1030.913040348393,-96.86579186167502,-228.48470652088133,-1438.1696011570787,-239.30446388889501,-70.68308463976355,-147.78572728538458,41.42291089535475,258.9468588025343,279.89709010139904,-702.8295588482127,-230.73725568322143,-242.9908646542313,8.636253812014825,45.78714797154166,-541.8952447283694,-450.02623146343996,-605.2803289896318,-80.15183157282713,-347.1187394702974,-244.57358141248335,-377.140473347282,-139.30825778548794,-279.44797243062766,-382.07399541316374,302.00196639053337,-216.78846315066076,170.73215172624793,-200.6515811844025,495.6595228940623,-19.974349991513442,277.44628242423414,-111.04997368812582
24_1_0_20170116172723427.jpg.chip.jpg,-675.4817716656031,1853.1178780867826,1023.0099327150041,-1872.3605871046227,-593.4911735227261,-1524.477426233239,736.0011307902956,2359.6801219782315,-914.5744946083182,1337.4453092770304,-1461.1204384490297,-263.1942444290186,-425.6030610787956,-70.36627463249955,2229.707243514886,490.18298568459136,291.2640133915811,-520.7433554441549,-428.4953669965136,-287.6968384971935,42.402184331197134,58.111510321602715,-475.8320089782151,1735.6220472578668,-894.3321475437817,-446.06695667740263,-134.31397901435383,108.14419440001181,110.64882437060434,692.1696427816157,634.1210815984347,-871.0197671726557,10.457879704052054,508.47877777967864,-725.270577061433,-520.2083622420195,-241.91033820314004,1279.246405682521,-431.5338744499047,-1081.083154775605,-237.66004547184883,23.35800962108485,-514.5448976172374,326.3762265070558,844.5683414147463,-271.3253975714503,-860.2640254350571,-292.3447167075691
